sys,t_res,s_res,tr,ta,total_time
TDB,hour,0.25,53.23559331893921,0.1635117530822754,53.399105072021484
TDB,hour,0.25,58.45012331008911,0.0002429485321044922,58.450366258621216
TDB,hour,0.25,54.97738838195801,0.00022411346435546875,54.97761249542236
TDB,day,0.25,47.327303647994995,3.165078639984131,50.492382287979126
TDB,day,0.25,42.694823026657104,3.2059738636016846,45.90079689025879
TDB,day,0.25,37.01862335205078,6.749104022979736,43.76772737503052
TDB,month,0.25,39.30500507354736,0.951519250869751,40.256524324417114
TDB,month,0.25,43.52205967903137,0.9492363929748535,44.471296072006226
TDB,month,0.25,39.85250997543335,4.321857213973999,44.17436718940735
TDB,year,0.25,37.59449100494385,0.9087257385253906,38.50321674346924
TDB,year,0.25,37.016239404678345,0.9040462970733643,37.92028570175171
TDB,year,0.25,36.815582513809204,17.34288740158081,54.158469915390015
TDB,hour,0.5,37.89582419395447,79.31344985961914,117.20927405357361
TDB,hour,0.5,37.41373014450073,76.41639995574951,113.83013010025024
TDB,hour,0.5,36.86801624298096,98.85264945030212,135.72066569328308
TDB,day,0.5,39.1230845451355,6.090092420578003,45.2131769657135
TDB,day,0.5,37.12777543067932,6.018172264099121,43.14594769477844
TDB,day,0.5,37.83456754684448,9.837002515792847,47.67157006263733
TDB,month,0.5,36.56041598320007,1.0400166511535645,37.60043263435364
TDB,month,0.5,36.71928000450134,1.0634138584136963,37.78269386291504
TDB,month,0.5,37.11072540283203,4.287264823913574,41.397990226745605
TDB,year,0.5,36.321510314941406,0.8989498615264893,37.220460176467896
TDB,year,0.5,37.04974389076233,0.8911988735198975,37.94094276428223
TDB,year,0.5,37.317713260650635,5.848833322525024,43.16654658317566
TDB,hour,1.0,36.00997591018677,48.79588031768799,84.80585622787476
TDB,hour,1.0,37.0816593170166,48.50581455230713,85.58747386932373
TDB,hour,1.0,37.18809413909912,42.41915416717529,79.60724830627441
TDB,day,1.0,36.54450082778931,4.985981702804565,41.53048253059387
TDB,day,1.0,37.208189487457275,4.935245752334595,42.14343523979187
TDB,day,1.0,37.007484436035156,8.298401355743408,45.305885791778564
TDB,month,1.0,36.560478925704956,1.0227713584899902,37.583250284194946
TDB,month,1.0,36.832571506500244,1.0260515213012695,37.858623027801514
TDB,month,1.0,36.9268536567688,4.305734872817993,41.23258852958679
TDB,year,1.0,36.831918478012085,0.8951122760772705,37.727030754089355
TDB,year,1.0,36.98082947731018,0.9007775783538818,37.88160705566406
TDB,year,1.0,36.77978539466858,5.797837018966675,42.577622413635254
