sys,t_res,s_res,filter_value,tr,ta,total_time
Vanilla,hour,0.25,265,9.901661396026611,0,9.901661396026611
Vanilla,hour,0.25,275,9.976762294769287,0,9.976762294769287
Vanilla,hour,0.25,285,9.970335960388184,0,9.970335960388184
Vanilla,hour,0.25,295,9.87418007850647,0,9.87418007850647
Vanilla,hour,0.25,310,9.94037127494812,0,9.94037127494812
Vanilla,hour,0.25,205,9.845620393753052,0,9.845620393753052
Vanilla,hour,0.25,240,9.973058700561523,0,9.973058700561523
Vanilla,hour,0.25,245,9.848739624023438,0,9.848739624023438
Vanilla,hour,0.25,255,9.953039169311523,0,9.953039169311523
Vanilla,hour,0.25,265,10.01065444946289,0,10.01065444946289
Vanilla,hour,0.25,275,9.97594165802002,0,9.97594165802002
Vanilla,hour,0.25,285,9.978597640991211,0,9.978597640991211
Vanilla,hour,0.25,295,9.97165298461914,0,9.97165298461914
Vanilla,hour,0.25,310,9.962889194488525,0,9.962889194488525
Vanilla,year,0.25,205,10.001620054244995,0,10.001620054244995
Vanilla,year,0.25,240,9.968692064285278,0,9.968692064285278
Vanilla,year,0.25,245,9.995142459869385,0,9.995142459869385
Vanilla,year,0.25,255,9.944432258605957,0,9.944432258605957
Vanilla,year,0.25,265,9.950305700302124,0,9.950305700302124
Vanilla,year,0.25,275,10.003265142440796,0,10.003265142440796
Vanilla,year,0.25,285,9.99910283088684,0,9.99910283088684
Vanilla,year,0.25,295,9.974332094192505,0,9.974332094192505
Vanilla,year,0.25,310,9.916816473007202,0,9.916816473007202
Vanilla,year,0.25,205,9.938493728637695,0,9.938493728637695
Vanilla,year,0.25,240,9.955021619796753,0,9.955021619796753
Vanilla,year,0.25,245,9.891465425491333,0,9.891465425491333
Vanilla,year,0.25,255,9.841471910476685,0,9.841471910476685
Vanilla,year,0.25,265,9.98247241973877,0,9.98247241973877
Vanilla,year,0.25,275,9.971157312393188,0,9.971157312393188
Vanilla,year,0.25,285,10.016594171524048,0,10.016594171524048
Vanilla,year,0.25,295,9.95460557937622,0,9.95460557937622
Vanilla,year,0.25,310,9.903964281082153,0,9.903964281082153
Vanilla,year,0.25,205,9.970170259475708,0,9.970170259475708
Vanilla,year,0.25,240,9.962032794952393,0,9.962032794952393
Vanilla,year,0.25,245,10.00400996208191,0,10.00400996208191
Vanilla,year,0.25,255,9.91229510307312,0,9.91229510307312
Vanilla,year,0.25,265,9.958097219467163,0,9.958097219467163
Vanilla,year,0.25,275,9.934701204299927,0,9.934701204299927
Vanilla,year,0.25,285,9.930354356765747,0,9.930354356765747
Vanilla,year,0.25,295,9.85450553894043,0,9.85450553894043
Vanilla,year,0.25,310,9.929893732070923,0,9.929893732070923
Vanilla,month,0.5,205,9.983144521713257,0,9.983144521713257
Vanilla,month,0.5,240,9.925832748413086,0,9.925832748413086
Vanilla,month,0.5,245,9.913923025131226,0,9.913923025131226
Vanilla,month,0.5,255,9.999481439590454,0,9.999481439590454
Vanilla,month,0.5,265,9.918107748031616,0,9.918107748031616
Vanilla,month,0.5,275,10.01476502418518,0,10.01476502418518
Vanilla,month,0.5,285,9.985152959823608,0,9.985152959823608
Vanilla,month,0.5,295,9.847950458526611,0,9.847950458526611
Vanilla,month,0.5,310,9.892197608947754,0,9.892197608947754
Vanilla,month,0.5,205,10.01187777519226,0,10.01187777519226
Vanilla,month,0.5,240,9.962547063827515,0,9.962547063827515
Vanilla,month,0.5,245,9.9231538772583,0,9.9231538772583
Vanilla,month,0.5,255,9.941073656082153,0,9.941073656082153
Vanilla,month,0.5,265,9.926326751708984,0,9.926326751708984
Vanilla,month,0.5,275,9.886384725570679,0,9.886384725570679
Vanilla,month,0.5,285,9.97907018661499,0,9.97907018661499
Vanilla,month,0.5,295,9.939992189407349,0,9.939992189407349
Vanilla,month,0.5,310,9.947992324829102,0,9.947992324829102
Vanilla,month,0.5,205,9.954797267913818,0,9.954797267913818
Vanilla,month,0.5,240,10.022703170776367,0,10.022703170776367
Vanilla,month,0.5,245,9.884004831314087,0,9.884004831314087
Vanilla,month,0.5,255,9.919378280639648,0,9.919378280639648
Vanilla,month,0.5,265,9.858797311782837,0,9.858797311782837
Vanilla,month,0.5,275,10.004600048065186,0,10.004600048065186
Vanilla,month,0.5,285,10.045188188552856,0,10.045188188552856
Vanilla,month,0.5,295,9.996798276901245,0,9.996798276901245
Vanilla,month,0.5,310,9.907743215560913,0,9.907743215560913
Vanilla,hour,1.0,205,9.92903184890747,0,9.92903184890747
Vanilla,hour,1.0,240,9.938939332962036,0,9.938939332962036
Vanilla,hour,1.0,245,10.015971422195435,0,10.015971422195435
Vanilla,hour,1.0,255,10.013847589492798,0,10.013847589492798
Vanilla,hour,1.0,265,9.91637897491455,0,9.91637897491455
Vanilla,hour,1.0,275,9.871371746063232,0,9.871371746063232
Vanilla,hour,1.0,285,9.96425485610962,0,9.96425485610962
Vanilla,hour,1.0,295,9.950224876403809,0,9.950224876403809
Vanilla,hour,1.0,310,9.8585524559021,0,9.8585524559021
Vanilla,hour,1.0,205,9.939042568206787,0,9.939042568206787
Vanilla,hour,1.0,240,9.955891132354736,0,9.955891132354736
Vanilla,hour,1.0,245,9.924025535583496,0,9.924025535583496
