sys,t_res,s_res,tr,ta,total_time
Vanilla,hour,1.0,0.0688164234161377,16.56751251220703,16.63632893562317
Vanilla,hour,1.0,0.06759166717529297,13.818140029907227,13.88573169708252
Vanilla,hour,1.0,0.06709408760070801,22.498957872390747,22.566051959991455
Vanilla,hour,1.0,0.06747293472290039,22.01078486442566,22.07825779914856
Vanilla,hour,1.0,0.06683945655822754,24.365400552749634,24.43224000930786
Vanilla,hour,1.0,0.06732702255249023,42.23272633552551,42.300053358078
Vanilla,year,1.0,0.06710267066955566,19.080015182495117,19.147117853164673
Vanilla,year,1.0,0.10539102554321289,4.009411096572876,4.114802122116089
Vanilla,year,1.0,0.10731124877929688,1.9009740352630615,2.0082852840423584
Vanilla,year,1.0,0.1048271656036377,5.233699321746826,5.338526487350464
Vanilla,year,1.0,0.1076653003692627,14.902126550674438,15.009791851043701
Vanilla,year,1.0,0.10738277435302734,32.45849132537842,32.565874099731445
Vanilla,year,1.0,0.06756353378295898,10.133334159851074,10.200897693634033
Vanilla,year,1.0,0.10731649398803711,8.498620748519897,8.605937242507935
Vanilla,year,1.0,0.1052858829498291,17.979753017425537,18.085038900375366
Vanilla,year,1.0,0.10703158378601074,21.622272968292236,21.729304552078247
Vanilla,year,1.0,0.10681414604187012,18.703922271728516,18.810736417770386
Vanilla,year,1.0,0.10518765449523926,33.58100128173828,33.68618893623352
Polaris,hour,0.25,0.1148519515991211,0.0,0.1148519515991211
Polaris,hour,0.25,0.07451891899108887,0.0,0.07451891899108887
Polaris,hour,0.25,0.07421755790710449,0.0,0.07421755790710449
Polaris,hour,0.25,0.07427239418029785,0.0,0.07427239418029785
Polaris,hour,0.25,0.07404255867004395,0.0,0.07404255867004395
Polaris,hour,0.25,0.07391691207885742,0.0,0.07391691207885742
Polaris,hour,0.25,0.07410693168640137,0.0,0.07410693168640137
Polaris,hour,0.25,0.07413697242736816,0.0,0.07413697242736816
Polaris,hour,0.25,0.07473206520080566,0.0,0.07473206520080566
Polaris,hour,0.25,0.07416749000549316,0.0,0.07416749000549316
Polaris,hour,0.25,0.0739145278930664,0.0,0.0739145278930664
Polaris,hour,0.25,0.07448267936706543,0.0,0.07448267936706543
Polaris,year,0.25,0.042229413986206055,0.00638580322265625,0.048615217208862305
Polaris,year,0.25,0.04390883445739746,0.0059239864349365234,0.049832820892333984
Polaris,year,0.25,0.04029536247253418,0.0056304931640625,0.04592585563659668
Polaris,year,0.25,0.02346658706665039,0.017795801162719727,0.04126238822937012
Polaris,year,0.25,0.023061752319335938,0.012866973876953125,0.03592872619628906
Polaris,year,0.25,0.023313283920288086,0.013268470764160156,0.03658175468444824
Polaris,year,0.25,0.022977113723754883,0.021846532821655273,0.044823646545410156
Polaris,year,0.25,0.023142576217651367,0.017925262451171875,0.04106783866882324
Polaris,year,0.25,0.02420186996459961,0.014279603958129883,0.03848147392272949
Polaris,year,0.25,0.023099184036254883,0.004083156585693359,0.027182340621948242
Polaris,year,0.25,0.02306342124938965,0.01098489761352539,0.03404831886291504
Polaris,year,0.25,0.02307915687561035,0.020194530487060547,0.0432736873626709
Polaris,month,0.5,0.04094862937927246,0.059674739837646484,0.10062336921691895
Polaris,month,0.5,0.04026055335998535,0.061502695083618164,0.10176324844360352
Polaris,month,0.5,0.03927731513977051,0.057936668395996094,0.0972139835357666
Polaris,month,0.5,0.03734874725341797,0.06893777847290039,0.10628652572631836
Polaris,month,0.5,0.03750157356262207,0.08180117607116699,0.11930274963378906
Polaris,month,0.5,0.04014396667480469,0.0937795639038086,0.13392353057861328
Polaris,month,0.5,0.04092764854431152,0.0775766372680664,0.11850428581237793
Polaris,month,0.5,0.04029035568237305,0.07664179801940918,0.11693215370178223
Polaris,month,0.5,0.04051637649536133,0.06378793716430664,0.10430431365966797
Polaris,month,0.5,0.04051518440246582,0.01976299285888672,0.06027817726135254
Polaris,month,0.5,0.0355534553527832,0.035712480545043945,0.07126593589782715
Polaris,month,0.5,0.03601217269897461,0.07243919372558594,0.10845136642456055
Polaris,hour,1.0,0.03608894348144531,0.308732271194458,0.3448212146759033
Polaris,hour,1.0,0.044257402420043945,0.3503131866455078,0.39457058906555176
Polaris,hour,1.0,0.04639840126037598,0.318450927734375,0.364849328994751
Polaris,hour,1.0,0.04875516891479492,2.058321237564087,2.107076406478882
Polaris,hour,1.0,0.038878440856933594,0.8371255397796631,0.8760039806365967
Polaris,hour,1.0,0.03441619873046875,1.7147343158721924,1.7491505146026611
Polaris,hour,1.0,0.03520560264587402,4.37778639793396,4.412992000579834
Polaris,hour,1.0,0.029532194137573242,1.9514286518096924,1.9809608459472656
Polaris,hour,1.0,0.029734134674072266,2.325531244277954,2.3552653789520264
Polaris,hour,1.0,0.029310941696166992,4.005125284194946,4.034436225891113
Polaris,hour,1.0,0.028812408447265625,3.915175676345825,3.943988084793091
Polaris,hour,1.0,0.0292203426361084,2.4590678215026855,2.488288164138794
Polaris,year,1.0,0.038089752197265625,0.004086732864379883,0.04217648506164551
Polaris,year,1.0,0.03634214401245117,0.004581928253173828,0.040924072265625
Polaris,year,1.0,0.03445887565612793,0.004292488098144531,0.03875136375427246
Polaris,year,1.0,0.023464441299438477,0.0037310123443603516,0.027195453643798828
Polaris,year,1.0,0.022984743118286133,0.003225564956665039,0.026210308074951172
Polaris,year,1.0,0.02253890037536621,0.003136157989501953,0.025675058364868164
Polaris,year,1.0,0.023242950439453125,0.003454923629760742,0.026697874069213867
Polaris,year,1.0,0.022881746292114258,0.002972126007080078,0.025853872299194336
Polaris,year,1.0,0.022434711456298828,0.002800464630126953,0.02523517608642578
Polaris,year,1.0,0.02277398109436035,0.0027379989624023438,0.025511980056762695
Polaris,year,1.0,0.02242255210876465,0.004344940185546875,0.026767492294311523
Polaris,year,1.0,0.022883892059326172,0.004309415817260742,0.027193307876586914
